MAZ,TAZ,COUNTY,county_name
210492,200110,3,Santa Clara
210497,200873,3,Santa Clara
210500,200006,3,Santa Clara
210501,200159,3,Santa Clara
210506,200915,3,Santa Clara
210508,200159,3,Santa Clara
210514,200018,3,Santa Clara
210515,200110,3,Santa Clara
210516,200708,3,Santa Clara
210523,200374,3,Santa Clara
210528,200613,3,Santa Clara
210529,200676,3,Santa Clara
210532,200134,3,Santa Clara
210539,200134,3,Santa Clara
210541,200134,3,Santa Clara
210545,200134,3,Santa Clara
210546,200134,3,Santa Clara
210547,200134,3,Santa Clara
210550,200825,3,Santa Clara
210553,200825,3,Santa Clara
210554,200825,3,Santa Clara
210555,200825,3,Santa Clara
210558,200825,3,Santa Clara
210559,200825,3,Santa Clara
210560,200106,3,Santa Clara
210561,200253,3,Santa Clara
210564,200241,3,Santa Clara
210569,200253,3,Santa Clara
210575,200072,3,Santa Clara
210584,200075,3,Santa Clara
210586,200059,3,Santa Clara
210590,200059,3,Santa Clara
210596,200617,3,Santa Clara
210599,200465,3,Santa Clara
210602,200465,3,Santa Clara
210603,200465,3,Santa Clara
210605,200465,3,Santa Clara
210614,200160,3,Santa Clara
210615,200160,3,Santa Clara
210616,200160,3,Santa Clara
210618,201092,3,Santa Clara
210622,200860,3,Santa Clara
210624,200860,3,Santa Clara
210626,200352,3,Santa Clara
210627,200352,3,Santa Clara
210628,200352,3,Santa Clara
210629,200292,3,Santa Clara
210630,200292,3,Santa Clara
210631,200292,3,Santa Clara
210632,200035,3,Santa Clara
210633,200022,3,Santa Clara
210634,200222,3,Santa Clara
210636,200222,3,Santa Clara
210638,200560,3,Santa Clara
210640,200608,3,Santa Clara
210643,200993,3,Santa Clara
210644,200602,3,Santa Clara
210647,200629,3,Santa Clara
210648,200990,3,Santa Clara
210649,200616,3,Santa Clara
210651,200214,3,Santa Clara
210652,200743,3,Santa Clara
210653,200743,3,Santa Clara
210654,200743,3,Santa Clara
210655,200790,3,Santa Clara
210659,200046,3,Santa Clara
210661,200408,3,Santa Clara
210665,200375,3,Santa Clara
210666,201026,3,Santa Clara
210667,201026,3,Santa Clara
210668,200574,3,Santa Clara
210669,200409,3,Santa Clara
210671,200139,3,Santa Clara
210673,200428,3,Santa Clara
210674,200428,3,Santa Clara
210675,200428,3,Santa Clara
210676,200609,3,Santa Clara
210677,200609,3,Santa Clara
210678,200611,3,Santa Clara
210680,200374,3,Santa Clara
210682,200421,3,Santa Clara
210683,200377,3,Santa Clara
210685,200376,3,Santa Clara
210689,200595,3,Santa Clara
210692,200269,3,Santa Clara
210695,200090,3,Santa Clara
210698,200650,3,Santa Clara
210699,200209,3,Santa Clara
210700,200518,3,Santa Clara
210701,200754,3,Santa Clara
210704,200437,3,Santa Clara
210705,200440,3,Santa Clara
210706,200440,3,Santa Clara
210708,200298,3,Santa Clara
210711,200606,3,Santa Clara
210714,200743,3,Santa Clara
210715,200743,3,Santa Clara
210717,201078,3,Santa Clara
210724,200223,3,Santa Clara
210729,200883,3,Santa Clara
210731,201060,3,Santa Clara
210732,201057,3,Santa Clara
210733,201056,3,Santa Clara
210734,201056,3,Santa Clara
210735,201058,3,Santa Clara
210736,200289,3,Santa Clara
210738,200350,3,Santa Clara
210739,201059,3,Santa Clara
210740,201059,3,Santa Clara
210741,201061,3,Santa Clara
210742,201061,3,Santa Clara
210743,200292,3,Santa Clara
210745,200293,3,Santa Clara
210746,200678,3,Santa Clara
210747,200678,3,Santa Clara
210748,201014,3,Santa Clara
210749,201093,3,Santa Clara
210750,200640,3,Santa Clara
210752,200930,3,Santa Clara
210754,200612,3,Santa Clara
210755,200425,3,Santa Clara
210757,200426,3,Santa Clara
210758,200476,3,Santa Clara
210759,200237,3,Santa Clara
210760,200474,3,Santa Clara
210761,200475,3,Santa Clara
210763,200475,3,Santa Clara
210764,200475,3,Santa Clara
210765,200475,3,Santa Clara
210766,200477,3,Santa Clara
210767,200478,3,Santa Clara
210769,200703,3,Santa Clara
210772,201074,3,Santa Clara
210773,200040,3,Santa Clara
210774,200040,3,Santa Clara
210776,200202,3,Santa Clara
210777,200447,3,Santa Clara
210779,200498,3,Santa Clara
210780,200498,3,Santa Clara
210781,200982,3,Santa Clara
210783,200627,3,Santa Clara
210784,200726,3,Santa Clara
210785,200730,3,Santa Clara
210786,200730,3,Santa Clara
210788,200221,3,Santa Clara
210789,200221,3,Santa Clara
210790,200239,3,Santa Clara
210791,201050,3,Santa Clara
210793,200013,3,Santa Clara
210794,201020,3,Santa Clara
210795,201020,3,Santa Clara
210796,200336,3,Santa Clara
210797,200042,3,Santa Clara
210798,200016,3,Santa Clara
210799,201062,3,Santa Clara
210800,201062,3,Santa Clara
210801,201062,3,Santa Clara
210802,201062,3,Santa Clara
210804,200626,3,Santa Clara
210806,200933,3,Santa Clara
210807,201075,3,Santa Clara
210809,201075,3,Santa Clara
210813,200023,3,Santa Clara
210814,200563,3,Santa Clara
210815,200883,3,Santa Clara
210816,200606,3,Santa Clara
210817,201075,3,Santa Clara
210821,200883,3,Santa Clara
210822,200039,3,Santa Clara
210823,200038,3,Santa Clara
210824,200608,3,Santa Clara
210826,200093,3,Santa Clara
210834,201075,3,Santa Clara
210835,200009,3,Santa Clara
210836,201031,3,Santa Clara
210841,200784,3,Santa Clara
210842,200224,3,Santa Clara
210844,200120,3,Santa Clara
210846,200059,3,Santa Clara
210848,200734,3,Santa Clara
210851,200661,3,Santa Clara
210857,200660,3,Santa Clara
210858,200660,3,Santa Clara
210859,200419,3,Santa Clara
210870,200532,3,Santa Clara
210871,200532,3,Santa Clara
210875,200465,3,Santa Clara
210876,200780,3,Santa Clara
210877,200475,3,Santa Clara
210878,200521,3,Santa Clara
210879,200522,3,Santa Clara
210880,200525,3,Santa Clara
210881,200525,3,Santa Clara
210882,200525,3,Santa Clara
210884,200527,3,Santa Clara
210886,200526,3,Santa Clara
210887,200895,3,Santa Clara
210888,200895,3,Santa Clara
210889,200895,3,Santa Clara
210891,200943,3,Santa Clara
210892,200896,3,Santa Clara
210893,200896,3,Santa Clara
210898,200515,3,Santa Clara
210900,200791,3,Santa Clara
210903,200792,3,Santa Clara
210904,200255,3,Santa Clara
210905,200964,3,Santa Clara
210906,200964,3,Santa Clara
210907,200306,3,Santa Clara
210908,200163,3,Santa Clara
210909,200065,3,Santa Clara
210910,200215,3,Santa Clara
210912,200006,3,Santa Clara
210914,200874,3,Santa Clara
210917,200097,3,Santa Clara
210919,200123,3,Santa Clara
210920,200152,3,Santa Clara
210926,200248,3,Santa Clara
210928,200248,3,Santa Clara
210930,200497,3,Santa Clara
210931,200450,3,Santa Clara
210934,200215,3,Santa Clara
210935,200583,3,Santa Clara
210936,200270,3,Santa Clara
210937,200583,3,Santa Clara
210938,200978,3,Santa Clara
210939,200091,3,Santa Clara
210940,200152,3,Santa Clara
210941,200065,3,Santa Clara
210942,200078,3,Santa Clara
210945,200203,3,Santa Clara
210946,200203,3,Santa Clara
210948,200203,3,Santa Clara
210949,200404,3,Santa Clara
210950,200405,3,Santa Clara
210951,200456,3,Santa Clara
210953,200452,3,Santa Clara
210954,200453,3,Santa Clara
210955,200454,3,Santa Clara
210956,200454,3,Santa Clara
210957,200500,3,Santa Clara
210958,200200,3,Santa Clara
210959,200200,3,Santa Clara
210960,200903,3,Santa Clara
210962,200621,3,Santa Clara
210964,200625,3,Santa Clara
210966,200625,3,Santa Clara
210967,200437,3,Santa Clara
210968,200438,3,Santa Clara
210969,201068,3,Santa Clara
210970,201068,3,Santa Clara
210978,200991,3,Santa Clara
210980,200991,3,Santa Clara
210984,200896,3,Santa Clara
210987,200297,3,Santa Clara
210994,200262,3,Santa Clara
210999,200589,3,Santa Clara
211002,200188,3,Santa Clara
211003,200152,3,Santa Clara
211005,200602,3,Santa Clara
211007,200626,3,Santa Clara
211008,200744,3,Santa Clara
211013,200582,3,Santa Clara
211016,200354,3,Santa Clara
211018,200300,3,Santa Clara
211021,200825,3,Santa Clara
211025,200734,3,Santa Clara
211030,200531,3,Santa Clara
211031,200081,3,Santa Clara
211033,200076,3,Santa Clara
211034,200076,3,Santa Clara
211041,200256,3,Santa Clara
211047,200532,3,Santa Clara
211048,200465,3,Santa Clara
211059,200465,3,Santa Clara
211063,200588,3,Santa Clara
211064,200878,3,Santa Clara
211065,200832,3,Santa Clara
211067,200481,3,Santa Clara
211070,201089,3,Santa Clara
211071,201088,3,Santa Clara
211072,201088,3,Santa Clara
211073,200626,3,Santa Clara
211077,200626,3,Santa Clara
211078,200626,3,Santa Clara
211079,200172,3,Santa Clara
211080,200172,3,Santa Clara
211081,200043,3,Santa Clara
211083,200062,3,Santa Clara
211084,201008,3,Santa Clara
211087,200061,3,Santa Clara
211092,200070,3,Santa Clara
211093,200589,3,Santa Clara
211094,200398,3,Santa Clara
211095,200398,3,Santa Clara
211096,200398,3,Santa Clara
211097,200857,3,Santa Clara
211098,200857,3,Santa Clara
211099,200972,3,Santa Clara
211100,200859,3,Santa Clara
211102,200949,3,Santa Clara
211103,200949,3,Santa Clara
211104,200158,3,Santa Clara
211105,200158,3,Santa Clara
211106,200353,3,Santa Clara
211107,200353,3,Santa Clara
211108,200199,3,Santa Clara
211111,200947,3,Santa Clara
211113,200993,3,Santa Clara
211115,200602,3,Santa Clara
211116,200602,3,Santa Clara
211117,200948,3,Santa Clara
211118,200948,3,Santa Clara
211119,200948,3,Santa Clara
211121,200990,3,Santa Clara
211122,200990,3,Santa Clara
211128,200092,3,Santa Clara
211129,200092,3,Santa Clara
211130,200416,3,Santa Clara
211132,200721,3,Santa Clara
211133,200288,3,Santa Clara
211134,200288,3,Santa Clara
211137,200316,3,Santa Clara
211140,200272,3,Santa Clara
211141,200331,3,Santa Clara
211142,200735,3,Santa Clara
211143,200333,3,Santa Clara
211144,200007,3,Santa Clara
211149,200007,3,Santa Clara
211150,200007,3,Santa Clara
211151,200007,3,Santa Clara
211154,200833,3,Santa Clara
211155,200833,3,Santa Clara
211156,200833,3,Santa Clara
211159,200010,3,Santa Clara
211161,200654,3,Santa Clara
211162,200654,3,Santa Clara
211167,201088,3,Santa Clara
211168,200758,3,Santa Clara
211169,200758,3,Santa Clara
211172,200173,3,Santa Clara
211173,200162,3,Santa Clara
211174,200162,3,Santa Clara
211175,200763,3,Santa Clara
211176,200763,3,Santa Clara
211178,200038,3,Santa Clara
211179,200036,3,Santa Clara
211180,200036,3,Santa Clara
211181,200279,3,Santa Clara
211182,200233,3,Santa Clara
211183,200278,3,Santa Clara
211184,200967,3,Santa Clara
211185,200278,3,Santa Clara
211188,200964,3,Santa Clara
211191,200231,3,Santa Clara
211192,200066,3,Santa Clara
211194,200066,3,Santa Clara
211197,200995,3,Santa Clara
211198,200995,3,Santa Clara
211204,201031,3,Santa Clara
211206,200570,3,Santa Clara
211207,200597,3,Santa Clara
211208,200597,3,Santa Clara
211209,200133,3,Santa Clara
211210,200226,3,Santa Clara
211211,200733,3,Santa Clara
211212,200094,3,Santa Clara
211214,200079,3,Santa Clara
211215,200784,3,Santa Clara
211216,200834,3,Santa Clara
211217,200628,3,Santa Clara
211220,200697,3,Santa Clara
211225,200723,3,Santa Clara
211226,200394,3,Santa Clara
211227,200766,3,Santa Clara
211228,200861,3,Santa Clara
211229,200861,3,Santa Clara
211230,200348,3,Santa Clara
211231,200287,3,Santa Clara
211232,200287,3,Santa Clara
211233,200287,3,Santa Clara
211234,200287,3,Santa Clara
211235,200287,3,Santa Clara
211236,200287,3,Santa Clara
211238,201056,3,Santa Clara
211239,201056,3,Santa Clara
211240,201058,3,Santa Clara
211241,201058,3,Santa Clara
211245,201059,3,Santa Clara
211246,201061,3,Santa Clara
211247,200678,3,Santa Clara
211248,200678,3,Santa Clara
211250,201014,3,Santa Clara
211251,200775,3,Santa Clara
211252,200775,3,Santa Clara
211254,201019,3,Santa Clara
211255,201019,3,Santa Clara
211259,201088,3,Santa Clara
211260,200930,3,Santa Clara
211264,200930,3,Santa Clara
211265,200093,3,Santa Clara
211273,200473,3,Santa Clara
211274,200423,3,Santa Clara
211277,200971,3,Santa Clara
211278,200971,3,Santa Clara
211283,200992,3,Santa Clara
211285,200748,3,Santa Clara
211287,200595,3,Santa Clara
211288,200806,3,Santa Clara
211289,200305,3,Santa Clara
211290,200626,3,Santa Clara
211292,200305,3,Santa Clara
211294,201028,3,Santa Clara
211295,200840,3,Santa Clara
211296,200080,3,Santa Clara
211298,200159,3,Santa Clara
211299,200006,3,Santa Clara
211300,200432,3,Santa Clara
211304,200759,3,Santa Clara
211306,200156,3,Santa Clara
211308,200626,3,Santa Clara
211313,200222,3,Santa Clara
211314,201033,3,Santa Clara
211317,200306,3,Santa Clara
211318,200421,3,Santa Clara
211319,200703,3,Santa Clara
211320,200154,3,Santa Clara
211322,200146,3,Santa Clara
211327,200374,3,Santa Clara
211332,200134,3,Santa Clara
211338,200134,3,Santa Clara
211339,200210,3,Santa Clara
211340,200134,3,Santa Clara
211346,200825,3,Santa Clara
211352,200825,3,Santa Clara
211355,200825,3,Santa Clara
211356,200825,3,Santa Clara
211357,200618,3,Santa Clara
211359,200253,3,Santa Clara
211360,200658,3,Santa Clara
211362,200082,3,Santa Clara
211363,200118,3,Santa Clara
211364,200118,3,Santa Clara
211374,200116,3,Santa Clara
211382,200074,3,Santa Clara
211392,200658,3,Santa Clara
211396,200081,3,Santa Clara
211409,200764,3,Santa Clara
211410,200103,3,Santa Clara
211412,200810,3,Santa Clara
211414,200294,3,Santa Clara
211415,200294,3,Santa Clara
211417,200003,3,Santa Clara
211418,200503,3,Santa Clara
211419,200503,3,Santa Clara
211420,200503,3,Santa Clara
211421,200503,3,Santa Clara
211422,200503,3,Santa Clara
211424,200503,3,Santa Clara
211425,200505,3,Santa Clara
211427,200991,3,Santa Clara
211428,200992,3,Santa Clara
211432,200992,3,Santa Clara
211434,200992,3,Santa Clara
211435,200615,3,Santa Clara
211436,200051,3,Santa Clara
211437,200365,3,Santa Clara
211438,200303,3,Santa Clara
211439,200189,3,Santa Clara
211442,200736,3,Santa Clara
211443,200782,3,Santa Clara
211446,200516,3,Santa Clara
211450,200484,3,Santa Clara
211457,200401,3,Santa Clara
211460,200457,3,Santa Clara
211461,200405,3,Santa Clara
211462,200405,3,Santa Clara
211463,200407,3,Santa Clara
211468,200278,3,Santa Clara
211469,200277,3,Santa Clara
211471,200155,3,Santa Clara
211473,200155,3,Santa Clara
211474,200231,3,Santa Clara
211476,200569,3,Santa Clara
211477,200151,3,Santa Clara
211478,200215,3,Santa Clara
211479,200568,3,Santa Clara
211480,200818,3,Santa Clara
211481,200132,3,Santa Clara
211486,200339,3,Santa Clara
211489,200643,3,Santa Clara
211490,200643,3,Santa Clara
211494,200821,3,Santa Clara
211496,200968,3,Santa Clara
211497,200184,3,Santa Clara
211498,200643,3,Santa Clara
211499,200695,3,Santa Clara
211502,200185,3,Santa Clara
211504,200519,3,Santa Clara
211505,200450,3,Santa Clara
211507,200848,3,Santa Clara
211508,200848,3,Santa Clara
211510,200743,3,Santa Clara
211512,200743,3,Santa Clara
211514,200722,3,Santa Clara
211515,200722,3,Santa Clara
211516,200722,3,Santa Clara
211518,200088,3,Santa Clara
211519,200088,3,Santa Clara
211520,201053,3,Santa Clara
211522,201053,3,Santa Clara
211523,201053,3,Santa Clara
211524,201054,3,Santa Clara
211525,201054,3,Santa Clara
211527,200775,3,Santa Clara
211529,200017,3,Santa Clara
211530,200773,3,Santa Clara
211531,200841,3,Santa Clara
211532,200841,3,Santa Clara
211533,200841,3,Santa Clara
211534,201015,3,Santa Clara
211535,201033,3,Santa Clara
211538,200336,3,Santa Clara
211543,200234,3,Santa Clara
211545,200336,3,Santa Clara
211547,200336,3,Santa Clara
211549,200389,3,Santa Clara
211551,200393,3,Santa Clara
211552,200393,3,Santa Clara
211553,200393,3,Santa Clara
211554,201064,3,Santa Clara
211555,200540,3,Santa Clara
211556,200929,3,Santa Clara
211561,200774,3,Santa Clara
211562,200774,3,Santa Clara
211563,200777,3,Santa Clara
211564,200776,3,Santa Clara
211565,200776,3,Santa Clara
211566,200776,3,Santa Clara
211568,200778,3,Santa Clara
211573,200778,3,Santa Clara
211574,200885,3,Santa Clara
211575,200263,3,Santa Clara
211576,200262,3,Santa Clara
211578,200109,3,Santa Clara
211580,201062,3,Santa Clara
211582,201063,3,Santa Clara
211583,200337,3,Santa Clara
211584,200337,3,Santa Clara
211585,200387,3,Santa Clara
211588,200486,3,Santa Clara
211589,200486,3,Santa Clara
211590,200849,3,Santa Clara
211597,201000,3,Santa Clara
211598,201002,3,Santa Clara
211599,201002,3,Santa Clara
211606,200376,3,Santa Clara
211607,200470,3,Santa Clara
211609,201090,3,Santa Clara
211610,200010,3,Santa Clara
211611,200881,3,Santa Clara
211615,200463,3,Santa Clara
211616,200047,3,Santa Clara
211619,200881,3,Santa Clara
211620,200010,3,Santa Clara
211625,200508,3,Santa Clara
211626,200010,3,Santa Clara
211627,200376,3,Santa Clara
211629,200376,3,Santa Clara
211632,200376,3,Santa Clara
211638,200237,3,Santa Clara
211648,200659,3,Santa Clara
211652,200015,3,Santa Clara
211657,200465,3,Santa Clara
211661,200465,3,Santa Clara
211665,200465,3,Santa Clara
211666,200465,3,Santa Clara
211671,200944,3,Santa Clara
211675,200945,3,Santa Clara
211678,200854,3,Santa Clara
211680,200982,3,Santa Clara
211681,200854,3,Santa Clara
211683,200110,3,Santa Clara
211686,201082,3,Santa Clara
211687,200902,3,Santa Clara
211690,200516,3,Santa Clara
211691,200484,3,Santa Clara
211692,201077,3,Santa Clara
211693,201078,3,Santa Clara
211695,201078,3,Santa Clara
211696,201077,3,Santa Clara
211699,200604,3,Santa Clara
211700,200604,3,Santa Clara
211702,200077,3,Santa Clara
211705,200580,3,Santa Clara
211706,201069,3,Santa Clara
211710,200318,3,Santa Clara
211712,200410,3,Santa Clara
211713,200410,3,Santa Clara
211714,200411,3,Santa Clara
211715,200696,3,Santa Clara
211716,200981,3,Santa Clara
211718,200631,3,Santa Clara
211719,200732,3,Santa Clara
211721,200680,3,Santa Clara
211722,200682,3,Santa Clara
211724,200682,3,Santa Clara
211725,200066,3,Santa Clara
211727,200091,3,Santa Clara
211729,200819,3,Santa Clara
211731,200771,3,Santa Clara
211738,200275,3,Santa Clara
211742,200953,3,Santa Clara
211743,200284,3,Santa Clara
211744,200284,3,Santa Clara
211745,201000,3,Santa Clara
211747,200456,3,Santa Clara
211756,201041,3,Santa Clara
211757,200442,3,Santa Clara
211763,200196,3,Santa Clara
211765,200367,3,Santa Clara
211766,200446,3,Santa Clara
211767,200543,3,Santa Clara
211768,200034,3,Santa Clara
211769,200730,3,Santa Clara
211770,200730,3,Santa Clara
211771,200773,3,Santa Clara
211773,200776,3,Santa Clara
211775,200778,3,Santa Clara
211778,200885,3,Santa Clara
211781,200362,3,Santa Clara
211783,200786,3,Santa Clara
211796,200996,3,Santa Clara
211800,200925,3,Santa Clara
211805,200558,3,Santa Clara
211810,200067,3,Santa Clara
211813,200237,3,Santa Clara
211817,200055,3,Santa Clara
211827,200734,3,Santa Clara
211832,200015,3,Santa Clara
211834,200531,3,Santa Clara
211837,200099,3,Santa Clara
211848,200532,3,Santa Clara
211850,200764,3,Santa Clara
211852,200809,3,Santa Clara
211853,200809,3,Santa Clara
211854,200810,3,Santa Clara
211856,200626,3,Santa Clara
211860,200302,3,Santa Clara
211861,200816,3,Santa Clara
211863,200817,3,Santa Clara
211864,200364,3,Santa Clara
211865,200871,3,Santa Clara
211867,200863,3,Santa Clara
211869,200863,3,Santa Clara
211870,200866,3,Santa Clara
211872,200043,3,Santa Clara
211875,200043,3,Santa Clara
211876,200637,3,Santa Clara
211877,200637,3,Santa Clara
211879,200638,3,Santa Clara
211880,200242,3,Santa Clara
211884,200770,3,Santa Clara
211886,200105,3,Santa Clara
211888,200249,3,Santa Clara
211889,200703,3,Santa Clara
211890,200703,3,Santa Clara
211892,200974,3,Santa Clara
211893,201022,3,Santa Clara
211894,200048,3,Santa Clara
211895,200875,3,Santa Clara
211898,200028,3,Santa Clara
211900,200028,3,Santa Clara
211901,200028,3,Santa Clara
211903,201025,3,Santa Clara
211904,200574,3,Santa Clara
211905,200003,3,Santa Clara
211906,200243,3,Santa Clara
211907,200174,3,Santa Clara
